task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud
Water_n_5000_run_1,2026-03-11T11:03:01,Neutron_Transport_Audit,run_1,2.952019999967888,3.209134264281144e-06,1.0870883843313887e-06,6.461074413220428,0.0,10.0,5.32104044700932e-06,0.0,8.186042222142635e-06,1.3507082669151955e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,11.2,0,84.5,12.496479034423828,N
Water_n_5000_run_2,2026-03-11T11:03:03,Neutron_Transport_Audit,run_2,1.9272012999281287,2.487372461739962e-06,1.2906423150703866e-06,7.993659632335653,0.0,10.0,5.129831781152581e-06,0.0,5.3393922222312536e-06,1.0469224003383836e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,22.0,0,84.7,12.5341796875,N
Water_n_5000_run_3,2026-03-11T11:03:05,Neutron_Transport_Audit,run_3,1.8534725001081824,2.4243596348483763e-06,1.3079736493250468e-06,8.55902771904516,0.0,10.0,5.042126779902655e-06,0.0,5.161879444494845e-06,1.0204006224397495e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,66.8,0,84.9,12.561161041259766,N
Water_n_5000_run_4,2026-03-11T11:03:07,Neutron_Transport_Audit,run_4,1.8888374001253396,2.413539727541716e-06,1.277770862943943e-06,8.747231310921393,0.0,10.0,4.920601618845857e-06,0.0,5.237864166782753e-06,1.0158465785628614e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,6.6,0,84.9,12.563346862792969,N
Water_n_5000_run_5,2026-03-11T11:03:09,Neutron_Transport_Audit,run_5,1.8499790001660585,2.375284035104405e-06,1.2839157326215697e-06,8.87724140391125,0.0,10.0,4.866764524092577e-06,0.0,5.130685000525168e-06,9.997449524617744e-06,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,6.6,0,85.0,12.579261779785156,N
Water_n_10000_run_1,2026-03-11T11:03:11,Neutron_Transport_Audit,run_1,2.6049394998699427,3.3363665148236957e-06,1.2807723539980905e-06,8.96610566229741,0.0,10.0,6.836348954088119e-06,0.0,7.2062477773417606e-06,1.4042596731429886e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,32.95,0,85.05,12.58349609375,N
Water_n_10000_run_2,2026-03-11T11:03:14,Neutron_Transport_Audit,run_2,2.5475814000237733,3.235958830306458e-06,1.2701596567908964e-06,8.992560506050523,0.0,10.0,6.529083123326789e-06,0.0,7.090902777983705e-06,1.3619985901310494e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,10.95,0,85.05,12.579866409301758,N
Water_n_10000_run_3,2026-03-11T11:03:16,Neutron_Transport_Audit,run_3,2.6283028998877853,3.346397096011714e-06,1.2732219758241145e-06,9.026364600495674,0.0,10.0,6.793477714467072e-06,0.0,7.291337222300677e-06,1.408481493676775e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,22.15,0,85.35,12.62559700012207,N
Water_n_10000_run_4,2026-03-11T11:03:19,Neutron_Transport_Audit,run_4,2.3529534998815507,2.9769213113032727e-06,1.265178209748886e-06,9.033707689404578,0.0,10.0,5.987043232680953e-06,0.0,6.5426669445716655e-06,1.2529710177252619e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,2.9,0,85.5,12.65530014038086,N
Water_n_10000_run_5,2026-03-11T11:03:21,Neutron_Transport_Audit,run_5,2.447438599774614,3.1402628179760686e-06,1.2830310214714918e-06,9.059343047096357,0.0,10.0,6.386179592986949e-06,0.0,6.8310266664613935e-06,1.3217206259448329e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,11.35,0,85.6,12.661249160766602,N
Water_n_15000_run_1,2026-03-11T11:03:24,Neutron_Transport_Audit,run_1,2.975965299876407,4.033153004646615e-06,1.3552021456284284e-06,9.189043295802046,0.0,10.0,8.71131224469951e-06,0.0,8.264023333322254e-06,1.6975335578021784e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,2.8,0,85.6,12.663614273071289,N
Water_n_15000_run_2,2026-03-11T11:03:27,Neutron_Transport_Audit,run_2,2.979546899907291,3.999435487727721e-06,1.3422990604617137e-06,9.280671343279087,0.0,10.0,8.557311100106362e-06,0.0,8.276109166520956e-06,1.6833420266627332e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,0.0,0,85.6,12.66722297668457,N
Water_n_15000_run_3,2026-03-11T11:03:30,Neutron_Transport_Audit,run_3,2.9646765999495983,3.965778425576182e-06,1.3376581160579998e-06,9.352984340220523,0.0,10.0,8.459559684170545e-06,0.0,8.23219972209902e-06,1.6691759406269578e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,11.6,0,85.6,12.668817520141602,N
Water_n_15000_run_4,2026-03-11T11:03:33,Neutron_Transport_Audit,run_4,2.882422599941492,3.936205862778129e-06,1.3655840859287535e-06,9.445825125213684,0.0,10.0,8.568908606791683e-06,0.0,7.998381388865205e-06,1.6567289995656902e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,32.0,0,85.65,12.67538833618164,N
Water_n_15000_run_5,2026-03-11T11:03:36,Neutron_Transport_Audit,run_5,3.0595215999055654,3.633698801277725e-06,1.1876598260687912e-06,9.346061165534921,0.0,10.0,6.796065125650878e-06,0.0,8.497988055589505e-06,1.5294053181240397e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,42.43333333333334,0,85.66666666666667,12.673508961995443,N
Water_n_20000_run_1,2026-03-11T11:03:40,Neutron_Transport_Audit,run_1,3.9191785000730306,5.104517467297714e-06,1.3024244370404505e-06,9.36840986143769,0.0,10.0,1.0606190978869356e-05,0.0,1.0878463055188255e-05,2.1484654034057598e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,12.133333333333333,0,85.73333333333333,12.684799194335938,N
Water_n_20000_run_2,2026-03-11T11:03:44,Neutron_Transport_Audit,run_2,3.88474930007942,5.060193117753433e-06,1.302562234616905e-06,9.386927792268917,0.0,10.0,1.0499106215972984e-05,0.0,1.0798988888402358e-05,2.1298095104375355e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,28.899999999999995,0,85.93333333333334,12.715362548828125,N
Water_n_20000_run_3,2026-03-11T11:03:48,Neutron_Transport_Audit,run_3,4.01878449996002,5.214242603524341e-06,1.2974638036165326e-06,9.400599652754584,0.0,10.0,1.079320015497883e-05,0.0,1.1153281388881915e-05,2.1946481543860786e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,41.36666666666667,0,86.33333333333333,12.773128509521484,N
Water_n_20000_run_4,2026-03-11T11:03:52,Neutron_Transport_Audit,run_4,3.690953099867329,4.828014211052042e-06,1.3080750451654152e-06,9.420541933468547,0.0,10.0,1.007342757844472e-05,0.0,1.0247438333074873e-05,2.032086591151962e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,61.43333333333334,0,86.33333333333333,12.770516713460287,N
Water_n_20000_run_5,2026-03-11T11:03:56,Neutron_Transport_Audit,run_5,3.6826297999359667,4.853734212297502e-06,1.3179963306894394e-06,9.446469838966973,0.0,10.0,1.0207517864283823e-05,0.0,1.0221602222494159e-05,2.042912008677801e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,40.93333333333333,0,86.26666666666667,12.768133799235025,N
Water_n_25000_run_1,2026-03-11T11:04:00,Neutron_Transport_Audit,run_1,4.292868599994108,5.422840541189714e-06,1.2632269531409563e-06,9.4308123272114,0.0,10.0,1.0910333250352785e-05,0.0,1.1914126388728633e-05,2.2824459639081418e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,30.65,0,86.35,12.77786636352539,N
Water_n_25000_run_2,2026-03-11T11:04:04,Neutron_Transport_Audit,run_2,4.183707999996841,5.253272914263642e-06,1.2556385565676436e-06,9.41011720446288,0.0,10.0,1.0482515355802899e-05,0.0,1.1628242778048551e-05,2.2110758133851477e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,10.175,0,86.37500000000001,12.778409957885742,N
Water_n_25000_run_3,2026-03-11T11:04:09,Neutron_Transport_Audit,run_3,4.221426700009033,5.315797985206179e-06,1.2592377184366243e-06,9.393732851399674,0.0,10.0,1.0640132972843938e-05,0.0,1.1733790000046924e-05,2.237392297289089e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,1.675,0,86.3,12.767956733703613,N
Water_n_25000_run_4,2026-03-11T11:04:13,Neutron_Transport_Audit,run_4,4.27991609997116,5.498203165185095e-06,1.2846515803072357e-06,9.394180399640355,0.0,10.0,1.1241709585189458e-05,0.0,1.1899947499882213e-05,2.3141657085071698e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,9.125,0,86.32499999999999,12.770261764526367,N
Water_n_25000_run_5,2026-03-11T11:04:17,Neutron_Transport_Audit,run_5,4.400355599820614,5.6651739157504745e-06,1.2874131842093723e-06,9.396364851689532,0.0,10.0,1.1606991525371868e-05,0.0,1.223743694459296e-05,2.3844428469964828e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,40.5,0,86.375,12.781963348388672,N
Water_n_30000_run_1,2026-03-11T11:04:22,Neutron_Transport_Audit,run_1,4.836616199929267,6.5125081756525944e-06,1.34648433036669e-06,9.433706356015314,0.0,10.0,1.397658382375875e-05,0.0,1.3434231389288068e-05,2.741081521304687e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,7.3,0,86.4,12.786090850830078,N
Water_n_30000_run_2,2026-03-11T11:04:27,Neutron_Transport_Audit,run_2,4.885023199953139,6.534971593422702e-06,1.3377477755197035e-06,9.463297233049655,0.0,10.0,1.3935571483133732e-05,0.0,1.3569791111189692e-05,2.7505362594323424e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,13.55,0,86.55000000000001,12.801278114318848,N
Water_n_30000_run_3,2026-03-11T11:04:32,Neutron_Transport_Audit,run_3,4.826084699947387,6.498329325590254e-06,1.3464733170672072e-06,9.495099020593331,0.0,10.0,1.3938996877178937e-05,0.0,1.3412140278119822e-05,2.7351137155298677e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,32.275,0,86.35000000000001,12.773360252380371,N
Water_n_30000_run_4,2026-03-11T11:04:37,Neutron_Transport_Audit,run_4,4.860591199947521,6.525226768174709e-06,1.3424722723177581e-06,9.52349399288064,0.0,10.0,1.3976925176833435e-05,0.0,1.3487421944349375e-05,2.7464347121182865e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,33.6,0,86.225,12.75770378112793,N
Water_n_30000_run_5,2026-03-11T11:04:42,Neutron_Transport_Audit,run_5,4.686291400110349,6.255631019226441e-06,1.3348601097493753e-06,9.545080207512223,0.0,10.0,1.3301674289240126e-05,0.0,1.3027958055802913e-05,2.632963234504304e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,40.3,0,86.225,12.760432243347168,N
Water_n_35000_run_1,2026-03-11T11:04:47,Neutron_Transport_Audit,run_1,5.203920100117102,6.682880812994605e-06,1.2841929065785807e-06,9.541432764049159,0.0,10.0,1.3674787743953379e-05,0.0,1.4453117222163012e-05,2.8127904966116337e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,32.52,0,86.3,12.766838073730469,N
Water_n_35000_run_2,2026-03-11T11:04:52,Neutron_Transport_Audit,run_2,5.4832430998794734,7.182068626506523e-06,1.3098073296822454e-06,9.549406144953887,0.0,10.0,1.4983686881757624e-05,0.0,1.5245274166550676e-05,3.02289610483083e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,36.94,0,86.55999999999999,12.80643310546875,N
Water_n_35000_run_3,2026-03-11T11:04:58,Neutron_Transport_Audit,run_3,5.437374500092119,7.0739120891651454e-06,1.30097447202136e-06,9.553575172819677,0.0,10.0,1.4674195690978994e-05,0.0,1.5099540000341615e-05,2.9773735691320555e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,6.0600000000000005,0,86.53999999999999,12.804493713378907,N
Water_n_35000_run_4,2026-03-11T11:05:03,Neutron_Transport_Audit,run_4,5.523839399917051,7.194826692667771e-06,1.3024927528566336e-06,9.557261720116252,0.0,10.0,1.4917452432095023e-05,0.0,1.5365206666885793e-05,3.028265909898087e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,32.24,0,86.46,12.793219757080077,N
Water_n_35000_run_5,2026-03-11T11:05:09,Neutron_Transport_Audit,run_5,5.57565060001798,7.273994007371418e-06,1.3045952922540998e-06,9.56265419912029,0.0,10.0,1.5133907794731333e-05,0.0,1.5481962499648528e-05,3.061587029437986e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,29.22,0,86.52000000000001,12.801537322998048,N
Water_n_40000_run_1,2026-03-11T11:05:15,Neutron_Transport_Audit,run_1,5.993080300046131,7.998816399377355e-06,1.3346623196529359e-06,9.579892170290279,0.0,10.0,1.7009689992144813e-05,0.0,1.6656920833176838e-05,3.366661082532165e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,7.42,0,86.6,12.813063812255859,N
Water_n_40000_run_2,2026-03-11T11:05:21,Neutron_Transport_Audit,run_2,5.993382100015879,7.997855071841063e-06,1.3344301295205274e-06,9.596474508425983,0.0,10.0,1.702013520246974e-05,0.0,1.6642429444214545e-05,3.3662564646684285e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,8.48,0,86.5,12.798918151855469,N
Water_n_40000_run_3,2026-03-11T11:05:27,Neutron_Transport_Audit,run_3,6.277537800138816,7.984471526781837e-06,1.2719013126055959e-06,9.586798593877656,0.0,10.0,1.6151914820598562e-05,0.0,1.7454319166588692e-05,3.360623398718731e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,44.31666666666666,0,86.98333333333333,12.872598648071289,N
Water_n_40000_run_4,2026-03-11T11:05:33,Neutron_Transport_Audit,run_4,6.0311743000056595,8.113609583802213e-06,1.3452699678410688e-06,9.606649576211089,0.0,10.0,1.740411699222835e-05,0.0,1.674565249963454e-05,3.4149769491862944e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,17.32,0,87.05999999999999,12.880232238769532,N
Water_n_40000_run_5,2026-03-11T11:05:39,Neutron_Transport_Audit,run_5,5.774631700012833,7.756294531707818e-06,1.3431494268960612e-06,9.624152477398445,0.0,10.0,1.659223641416619e-05,0.0,1.6053612222377642e-05,3.264584863654383e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,19.4,0,87.0,12.874195861816407,N
Water_n_45000_run_1,2026-03-11T11:05:46,Neutron_Transport_Audit,run_1,6.285498599987477,8.245653736128612e-06,1.3118490343720625e-06,9.63018244600341,0.0,10.0,1.726774799238885e-05,0.0,1.7437788611277926e-05,3.470553660366688e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,32.300000000000004,0,86.80000000000001,12.843343734741211,N
Water_n_45000_run_2,2026-03-11T11:05:52,Neutron_Transport_Audit,run_2,6.393152700038627,8.442333356804425e-06,1.320511667680495e-06,9.637765552422874,0.0,10.0,1.774600638700997e-05,0.0,1.7787344722698152e-05,3.553335110970807e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,5.033333333333334,0,86.88333333333334,12.854595820109049,N
Water_n_45000_run_3,2026-03-11T11:05:59,Neutron_Transport_Audit,run_3,6.507878199918196,8.569135958263249e-06,1.3167186874144523e-06,9.644385383453526,0.0,10.0,1.7988498467657536e-05,0.0,1.807855833321813e-05,3.606705680087572e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,36.56666666666666,0,86.88333333333333,12.853947321573893,N
Water_n_45000_run_4,2026-03-11T11:06:05,Neutron_Transport_Audit,run_4,6.381258399924263,8.333962660998296e-06,1.3059808866296574e-06,9.64727949907519,0.0,10.0,1.735876742575942e-05,0.0,1.771845694489057e-05,3.5077224370649775e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,7.516666666666667,0,86.89999999999999,12.857062021891275,N
Water_n_45000_run_5,2026-03-11T11:06:12,Neutron_Transport_Audit,run_5,6.770131699973717,9.0023833898473e-06,1.3297166035502573e-06,9.657782327159923,0.0,10.0,1.9079426785538305e-05,0.0,1.881114638850297e-05,3.7890573174041275e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,11.233333333333333,0,86.7,12.829180399576822,N
Water_n_50000_run_1,2026-03-11T11:06:19,Neutron_Transport_Audit,run_1,6.677409399999306,9.104550199791719e-06,1.3634791681093526e-06,9.678797761943583,0.0,10.0,1.9762994462236834e-05,0.0,1.85575936112501e-05,3.832058807348715e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,18.85,0,86.86666666666667,12.8517697652181,N
Water_n_50000_run_2,2026-03-11T11:06:25,Neutron_Transport_Audit,run_2,6.864825699944049,9.257418853496303e-06,1.348528060694914e-06,9.694163544107177,0.0,10.0,1.9885805284583567e-05,0.0,1.907819916636478e-05,3.896400445094813e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,22.466666666666665,0,86.89999999999999,12.856510798136393,N
Water_n_50000_run_3,2026-03-11T11:06:32,Neutron_Transport_Audit,run_3,6.9105154001154006,9.346828502682179e-06,1.35254580325419e-06,9.710478401808563,0.0,10.0,2.015232872212803e-05,0.0,1.91879963883871e-05,3.934032511051502e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,23.2,0,87.30000000000001,12.916086196899414,N
Water_n_50000_run_4,2026-03-11T11:06:39,Neutron_Transport_Audit,run_4,6.956944700097665,9.52866209661833e-06,1.369652843814009e-06,9.731142431598943,0.0,10.0,2.0776423168355086e-05,0.0,1.9329230277799112e-05,4.010565344615409e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,5.616666666666667,0,87.26666666666667,12.911628087361654,N
