task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud
Graphite_n_40000_run_1,2026-03-11T13:24:07,Neutron_Transport_Audit,run_1,6.46038300008513,4.670326742476521e-06,7.22909039778213e-07,0.9349576444750217,0.0,10.0,1.6863962760758477e-06,0.0,1.7970771111625473e-05,1.9657167387701104e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,14.383333333333333,0,85.64999999999999,12.670271555582682,N
Graphite_n_40000_run_2,2026-03-11T13:24:14,Neutron_Transport_Audit,run_2,6.435173199977726,4.64413989475403e-06,7.216776876734939e-07,0.934959706141147,0.0,10.0,1.6756613349382284e-06,0.0,1.7871286944460413e-05,1.954694827939864e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,5.6000000000000005,0,85.75,12.683916091918945,N
Graphite_n_40000_run_3,2026-03-11T13:24:20,Neutron_Transport_Audit,run_3,6.488634099951014,4.684787639583354e-06,7.219951196275788e-07,0.9349684880618193,0.0,10.0,1.6916031225943555e-06,0.0,1.8026429444499906e-05,1.9718032567094153e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,10.233333333333333,0,85.66666666666667,12.676382700602213,N
Graphite_n_40000_run_4,2026-03-11T13:24:27,Neutron_Transport_Audit,run_4,6.6158426001202315,4.772506297145811e-06,7.213669900993063e-07,0.934934515371068,0.0,10.0,1.7135092623981772e-06,0.0,1.8373726666646474e-05,2.008723592904476e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,26.016666666666666,0,85.81666666666666,12.698306401570639,N
Graphite_n_40000_run_5,2026-03-11T13:24:34,Neutron_Transport_Audit,run_5,6.655751100042835,4.804544121066634e-06,7.218660885366952e-07,0.9349344683602551,0.0,10.0,1.7326101091546067e-06,0.0,1.8489471389006827e-05,2.022208149816138e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,9.383333333333335,0,85.81666666666666,12.697985331217447,N
Graphite_n_45000_run_1,2026-03-11T13:24:41,Neutron_Transport_Audit,run_1,7.760696400189772,5.602698028703257e-06,7.219285575104756e-07,0.9349326893540657,0.0,10.0,2.0195692543836167e-06,0.0,2.1561901389052177e-05,2.358147064343563e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,2.1285714285714286,0,85.89999999999999,12.709006718226842,N
Graphite_n_45000_run_2,2026-03-11T13:24:49,Neutron_Transport_Audit,run_2,7.231673300033435,5.213904246162654e-06,7.209822173627622e-07,0.9349111239827577,0.0,10.0,1.8746160256580182e-06,0.0,2.0070441389301048e-05,2.194505741495885e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,10.200000000000001,0,85.7857142857143,12.694480351039342,N
Graphite_n_45000_run_3,2026-03-11T13:24:57,Neutron_Transport_Audit,run_3,8.501592800021172,6.130216923144619e-06,7.210649885942216e-07,0.9349004746896852,0.0,10.0,2.2066758020056502e-06,0.0,2.3595095000281466e-05,2.5801770802287224e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,12.775,0,86.1125,12.741814136505127,N
Graphite_n_45000_run_4,2026-03-11T13:25:05,Neutron_Transport_Audit,run_4,7.667526499833912,5.541205928794816e-06,7.226741953789183e-07,0.9348910519156064,0.0,10.0,1.995002137769044e-06,0.0,2.132765138909828e-05,2.332265352686727e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,9.542857142857143,0,86.32857142857142,12.775732857840401,N
Graphite_n_45000_run_5,2026-03-11T13:25:12,Neutron_Transport_Audit,run_5,7.510046000126749,5.416884639207866e-06,7.212846195755389e-07,0.9349133169853313,0.0,10.0,1.9595387727219652e-06,0.0,2.0839852778266766e-05,2.2799391550988677e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,9.071428571428571,0,86.38571428571429,12.783321380615234,N
Graphite_n_50000_run_1,2026-03-11T13:25:22,Neutron_Transport_Audit,run_1,9.5540190001484,6.8856954395499e-06,7.207114060146081e-07,0.9348856870958946,0.0,10.0,2.4730166771945797e-06,0.0,2.650852472223849e-05,2.898154139943307e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,9.600000000000001,0,86.83333333333333,12.848075442843967,N
Graphite_n_50000_run_2,2026-03-11T13:25:31,Neutron_Transport_Audit,run_2,8.797865899978206,6.349870049819953e-06,7.217491321650482e-07,0.9348564074233069,0.0,10.0,2.2792815689326082e-06,0.0,2.4446998056050148e-05,2.6726279624982377e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,3.9125,0,87.6375,12.96652603149414,N
Graphite_n_50000_run_3,2026-03-11T13:25:39,Neutron_Transport_Audit,run_3,8.381350500043482,6.045619282901964e-06,7.213155489412448e-07,0.9348538032511624,0.0,10.0,2.17892030989099e-06,0.0,2.3266783333383487e-05,2.544570364327453e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,12.512500000000001,0,87.7375,12.977421283721924,N
Graphite_n_50000_run_4,2026-03-11T13:25:48,Neutron_Transport_Audit,run_4,8.314614800037816,5.995943660998151e-06,7.211297959855472e-07,0.9348090274922465,0.0,10.0,2.147238147147542e-06,0.0,2.3089383333636977e-05,2.52366214807849e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,9.1375,0,87.55,12.953132629394531,N
Graphite_n_50000_run_5,2026-03-11T13:25:56,Neutron_Transport_Audit,run_5,8.421177300158888,6.083742516598814e-06,7.22424755378566e-07,0.9348064072237446,0.0,10.0,2.192025725569497e-06,0.0,2.3414136666623578e-05,2.560616239219351e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,6.3875,0,87.3875,12.929705619812012,N
